th y1 y2
0.973206520586965 2 3
-1.80554556945632 1 0
-0.185198477401474 1 0
-0.577371055585987 2 2
-0.0809646566021392 2 0
-0.521573999032111 0 0
-0.869154159149287 2 3
1.15762847273768 3 1
-1.01185541460861 1 0
1.73645690214574 3 0
-0.565164355169168 1 1
-0.913531509447403 2 2
-1.22970329250395 1 0
0.72381872680682 1 0
-0.767391344356091 1 2
0.894841157931617 2 2
0.0325756317929977 2 0
-1.72985409462304 1 3
0.267177346549594 1 3
1.83188032343461 3 0
0.542908451412558 3 1
-0.410772927892061 2 2
0.264425037859498 1 2
0.942037492549795 3 3
0.254215748387212 1 2
-0.53148230804118 2 2
0.018586653544527 2 3
-0.24550278572454 1 3
0.856184885385418 2 3
1.54576767652732 3 3
0.190099720523427 2 2
-0.303273050252598 0 3
1.14800533947415 3 0
0.900351398327032 2 3
-1.40386070214377 1 0
-0.369922679417109 1 2
0.145564201231614 3 3
-1.15671151613917 0 0
1.61757617574832 2 0
-1.07308580571628 2 3
-0.0891352256577857 0 0
-1.57399916903981 0 0
-0.419855946590182 0 0
1.95712103489251 2 2
-0.561249103098275 0 1
-0.487021929383895 2 1
1.55581061747042 3 3
1.08041477656832 3 2
2.26682419142973 3 0
-0.316564339486784 1 0
-0.394942253076423 2 2
1.33612248310952 3 0
-0.639805527960675 0 0
0.91015361650614 3 2
0.473600455557932 2 1
-0.651717098086427 0 2
-0.10447834949546 1 1
-0.996677699336014 3 1
0.130405654067737 2 1
0.351717584062133 2 2
-0.141931169354452 1 0
-0.389206320871602 0 3
0.662794523174421 1 3
-0.916852714817879 1 3
0.178026696999622 2 1
0.24547021179512 3 2
1.4696226620129 3 3
0.667592527898989 2 3
0.655788523949261 2 3
-0.252370620415521 1 2
-3.03820840999284 1 0
-0.812858515356485 1 3
-0.568326158965141 1 3
0.0338239719582539 1 3
1.60658626183008 3 0
-0.808058597000617 0 1
-0.152006793079597 3 0
-0.465010009279617 2 3
-0.189204263246824 0 0
-0.772182353899922 0 0
0.0593250458481644 2 0
-0.178038698090699 1 0
-3.02304063016022 0 2
-0.470357081215792 1 0
0.980335184623865 3 1
-0.202181905180456 1 0
-0.46236258268531 1 0
1.22019504881582 2 2
1.35281145633756 2 0
0.358423696810082 1 2
1.37664043677017 3 3
0.13602597582228 2 2
-0.620314006118144 1 2
-0.732368097666076 1 0
0.205354982171542 2 3
-0.685089730139901 1 2
0.311713658797493 2 0
0.204294279738477 2 3
-0.360775063883197 1 3
-0.301736656566936 1 0
-0.123867837328486 2 3
-0.0938436650668207 1 1
-0.0632584790813452 0 3
-1.30702595140533 1 1
-2.19050508849049 0 2
0.898735259378193 3 0
0.559765596565392 3 1
-1.59963578055796 0 2
-0.94654866259075 1 2
-0.410086887885359 1 0
-1.94719302947634 1 3
-0.23373375678268 2 0
-0.879256515962534 1 3
0.475015226835713 2 2
0.545017992803519 1 0
1.71015076073859 3 0
0.39767465256187 1 3
0.402447804200599 2 2
1.70159370077019 3 0
0.946965880579304 2 2
0.787380010218441 1 2
-0.348548360543828 1 0
0.271628560004836 0 2
-1.10861828885633 0 0
1.17769785640585 2 3
-0.992971219497834 1 3
0.689885717616297 2 1
-0.0309922180479443 1 0
-2.15704865306297 0 2
-1.30250676897082 1 3
0.410465418855891 1 2
1.86924359928812 2 0
0.620188298324239 2 0
-1.30763001751019 1 0
-1.72680730767968 1 0
-0.795296566859951 2 2
0.589368251803488 3 0
0.677968591044878 1 3
0.44229312019255 2 0
-0.888571042127704 1 2
1.28701695045582 2 0
0.335758007405484 2 2
0.567595587482849 3 1
-1.1562606663979 0 2
1.49876414446563 2 2
0.1717883770491 2 0
-0.916236082402675 1 1
1.1512335950693 3 3
-0.185984040437712 2 1
-1.3976305734966 0 0
-1.34233299070505 0 3
0.292466112366173 1 2
0.120931907574056 2 1
-0.0383140541888037 2 3
-1.99852594106862 0 0
0.147988726236249 1 0
-0.684673216176721 0 0
0.425752143675579 1 2
-0.713851890186378 0 0
-1.05964039524359 0 2
0.662627045263279 2 2
1.15120022750287 2 3
-1.01274386195371 2 2
0.802509676418279 1 0
0.381464902826391 3 3
1.65961838329466 3 3
-0.0365621772485299 1 3
0.46302481469418 3 0
1.52253717130617 3 3
-1.72462646507111 0 0
1.68729566094652 3 0
-0.87959815068778 1 0
0.237679094923876 3 2
0.888252771636696 2 2
-0.971330651555511 0 2
-1.23613204188392 0 1
-0.375923443753848 1 2
-0.495566677232309 2 2
-1.05756183504296 0 3
0.996999456693515 2 0
1.5282333376528 2 0
-0.286086122674604 1 2
0.00651002698273818 2 1
-0.181673849510343 1 2
-1.03408974365981 1 3
0.228766426332439 1 3
0.572889281517517 1 0
-0.766980034017161 3 3
0.35853510524128 1 0
2.5869243762493 3 3
0.0148256761684013 2 2
0.166095813605995 2 2
-0.418114433091191 2 0
1.10752031378775 2 1
0.349851044995 1 0
1.28568369264465 2 0
0.162217189472896 2 0
-0.566495101816324 3 3
-1.36809903661544 1 3
-0.644523502189979 2 3
-0.727770229757327 0 0
0.0408323672712929 0 2
2.07909673974327 3 2
0.965072440732042 2 1
-1.7017949704788 1 3
-1.96399994786526 0 0
-0.202985728202169 1 1
0.262983120051582 1 3
0.494942615368718 1 0
1.58649909527171 1 3
1.74950805771276 3 0
0.836527996553871 2 3
0.397155036047642 1 1
-0.725637888928052 2 2
0.747451439092513 1 0
-0.364240594321266 0 1
-1.10295483582345 0 3
-1.42735498802041 1 3
-1.55215102557684 0 3
0.675653280490963 2 0
-0.839016661498671 0 2
-0.122708116816544 2 3
0.325906763254847 1 2
0.797171732860167 2 1
0.0357272940460865 1 0
-0.565641118008353 1 0
-1.01085432577762 0 1
-0.00430225371778433 2 1
0.19992151078074 1 3
1.33852485813564 3 1
0.297329418711118 2 2
-0.0341281063341679 2 2
0.609837210130194 3 3
-0.0115742177989486 3 2
-0.190685937952576 2 3
0.70632734979802 3 0
0.927622386752736 2 2
0.659530501881944 2 2
0.712838510462099 1 0
1.67739915151061 3 0
1.14318081953429 2 2
0.339818799908684 2 2
-0.884723563833728 1 2
-1.09742805871889 1 3
-1.36976484355949 0 0
2.14645144767281 2 3
-0.867496799562259 1 2
0.0302245725492502 1 0
-0.48291545200239 2 1
-0.049707771608142 1 3
-1.20492612636273 2 0
-0.671060930777914 2 0
0.95415350025707 3 2
0.410474785695021 2 3
-1.08199515583579 1 0
0.465355293679939 3 3
-1.35845942201426 1 0
0.153754521103316 2 2
-0.877011990016856 1 0
0.705029714529986 2 2
-1.47853931028813 0 2
1.03328861008896 0 0
0.321155638835026 3 2
-0.0845993080420891 1 0
0.87300655054267 3 3
0.381348968398076 2 2
0.113485433372465 0 2
-0.354112534758268 1 3
-1.19840479012483 0 2
1.25431448398646 3 3
0.583313248976011 3 0
0.705287147838636 2 0
0.154803853741667 0 0
0.27489879681089 3 0
-0.883558886886413 0 2
-1.64790092089092 1 1
1.79499404877627 3 0
0.524843887739996 3 3
0.11408481868219 1 0
0.403010698861311 0 0
1.13389831158107 3 2
0.178406585445678 3 2
0.946193982243513 1 2
-0.541259401342613 0 0
-0.989671455245285 2 3
0.978935140241391 3 1
2.01829028235494 3 0
-1.18753909116999 0 3
-1.61801362007022 0 3
-0.386746726644397 1 0
-0.161590425814866 0 0
0.922661881613635 2 3
0.437979759463605 2 0
1.1562144947273 2 1
-0.914026546248187 2 0
-0.708350150017313 2 3
-0.394187712948449 0 0
-0.963681544735214 2 0
-0.0832759927106467 2 3
-0.350236849944373 0 0
-0.8537976393174 1 2
-1.06989617117676 2 0
-0.963694293944569 0 0
-1.21468560777745 1 2
0.543444808694626 3 0
0.0151711989097435 1 3
0.0905226858346388 3 0
-1.15876768466659 2 0
1.28289990596946 3 0
1.45580655814854 3 0
0.217498458316143 1 0
-0.0822258382258888 2 2
-0.240141419369093 3 0
0.298137539908458 2 0
0.798688827585826 3 3
1.26458227555497 2 3
-0.58876347706483 0 1
0.156284110522506 2 3
-0.675202695426724 1 1
-0.61056395260222 1 0
0.428193202140131 2 2
1.85404620475623 3 0
1.28934049615108 2 3
0.697848427935454 1 2
-0.0451614926490406 2 3
0.688524188292295 2 0
-0.146527535800025 2 1
0.847552612146308 2 2
0.11661249995151 1 3
-0.43273788441229 2 3
-0.169836359947528 3 0
-0.927771693757354 0 3
0.675021668880173 1 2
0.267220392757477 3 1
-0.523198728558006 1 3
0.710299142953078 2 0
0.151042683172068 2 3
0.37193903124145 1 2
0.127901624531564 0 0
1.03191930448734 1 0
1.44837159848936 3 0
0.736691095350912 3 3
-0.179818186184274 2 3
0.0318187032935319 1 1
-2.05522879091131 0 1
0.884567334576505 1 3
0.026001711573871 2 0
-0.098432644311254 1 3
0.327970291611539 2 0
1.35157030425654 3 0
2.06428549623096 3 0
-1.02616365691858 0 3
-0.0694009164112247 2 1
0.414300912225223 1 3
-1.78751039433176 0 0
0.0395236013520157 3 3
-0.242092638794294 3 1
-0.273269977981055 2 2
-0.907533710923922 0 0
-0.962250473098693 0 3
-1.34255523732123 0 3
0.693017121218195 2 3
2.08867360462422 3 2
-0.531584223372323 1 2
-0.556556517153191 1 0
0.352172206786771 1 2
0.0398400081456226 1 0
0.529412672812422 2 3
1.08171758874331 3 0
-0.462222321562727 2 0
0.194094366275025 2 3
-0.332948694805745 1 0
1.20519793988802 3 2
-0.349029739672751 3 2
1.22177740190325 1 0
-0.992842672841125 1 0
-0.483362914655439 0 0
0.663746248897515 2 2
0.881029594345655 2 3
0.426714667054862 3 3
-0.010933764967427 3 0
0.662626228430398 3 2
0.518400442809484 1 2
-2.17952567224078 0 0
0.73030214859058 1 0
-0.499374883859657 0 0
0.668316738929946 3 2
0.551459834059824 2 0
-0.962107913362728 1 3
-2.99829377709134 0 0
0.387299124454044 2 2
-0.76764238357094 0 2
-0.319008982292442 3 2
1.06412533776383 1 1
-0.855917372829454 1 0
-0.81177212398674 2 0
-0.703079376850527 2 3
-0.994435080384018 0 0
0.541053137538115 1 3
-0.892387454379409 2 0
-0.315918828443961 1 2
1.55005318190679 3 0
-0.206185432793238 2 2
-0.299912787021803 1 0
0.996864930915854 2 1
-0.0244172037272731 3 2
-0.314818352690157 2 1
1.11270363534431 3 3
-0.0334521630158034 1 3
-0.635464310752181 1 2
-0.293877959998423 2 3
-0.490477386059731 2 0
-0.270837953203641 1 0
0.706056039611902 3 0
1.41832126291358 3 1
1.55125472720353 3 3
-0.879837747618571 1 0
0.702559301002828 1 0
1.9668089410883 3 2
0.0196497714615501 1 2
1.27891234459629 1 1
0.938113246452542 3 0
0.475982828133833 2 0
0.12943977339802 2 2
0.39805802059795 2 0
-0.178302032200626 1 3
-0.145473686227477 1 0
-1.20569678133227 0 0
-1.12383468742562 3 1
-0.20891355247691 1 0
0.961550207444554 2 1
-1.10019386005551 1 2
0.132496006419156 1 0
0.762337085630402 2 3
1.43079784193966 1 1
-0.0271481441910425 1 0
-0.0939242308437141 1 3
-1.88000530896558 1 2
0.481208217421699 1 3
1.3402224701523 2 3
2.38386753985368 3 3
1.36144189600302 3 3
-1.3960671538498 0 0
0.969977430954881 2 3
-0.300328895421265 3 2
-0.497153068247597 1 1
1.15817502504061 2 0
-0.54087804118828 1 0
0.814932837459943 3 2
-0.365033391254602 1 0
-0.0173912349342247 2 3
1.24874681129711 2 2
-0.817647896425334 2 0
-0.295202716936468 3 3
0.913181836541311 3 2
-0.675950934906578 0 0
0.282188045264311 1 2
0.183802756553951 1 0
0.472572166533357 1 2
0.190733516606072 3 2
-0.510523610509071 0 0
-0.801693607920464 0 3
1.66488029596406 2 2
0.543138416313451 3 0
1.46875029248852 3 2
-1.78200271417863 1 1
0.656433399526477 2 0
0.451301752392562 2 3
1.09627492254823 3 0
1.21624012821839 1 2
1.31938685399468 2 2
-0.778390973176614 0 0
-0.645421797016084 1 2
0.53087233631805 1 3
1.51428271624713 2 3
-0.623551051654561 0 0
1.97364125965758 3 2
-1.2067073427621 1 3
2.08395227513947 3 3
0.607323283530745 2 3
-1.6204889232266 1 3
1.34970426272136 3 3
-0.958421120702588 1 1
-2.27563471136122 1 2
0.622959906046917 2 3
-1.87060315514957 0 2
-0.206675218085413 1 0
0.413900502025565 2 0
-1.51223300095781 0 2
-1.12088452190145 1 2
0.32482146191045 2 2
0.690607513960741 3 2
1.09159153851643 1 2
0.415141123038796 2 2
-0.282045110428856 2 0
-1.41788622332651 0 2
-1.38999707101199 1 2
-1.08617473692261 0 2
-0.516345875888269 1 3
-0.189039097040459 2 0
-0.388864529330561 2 0
-1.66043197860349 0 0
0.491747805945684 3 0
0.204112847120311 2 3
1.01805534081805 3 2
0.578178041607286 2 1
0.368829263530693 2 3
-0.0285016719416893 1 2
-0.429759756958132 3 3
0.433870651811045 3 0
0.222466532895257 0 0
-0.872421361322965 0 0
-0.288313992699814 1 3
-0.270672132726643 0 2
1.23871824566379 3 1
-0.269438153756256 1 1
0.371484839295393 1 2
0.00782432259155637 2 2
1.42937936520863 1 0
0.760938427732384 3 2
-0.221148106563007 1 3
-1.43461072750552 0 2
0.107694472476251 2 3
0.0838762741277579 1 0
1.33179925285019 3 0
-1.44358577708823 0 3
-1.80866133545686 1 2
0.0149887479471471 1 0
1.42080240892829 2 2
0.197571014506704 1 1
0.938443453674599 3 0
-0.523409844942439 1 3
0.420306450182226 2 2
-0.500319269137058 2 0
-1.80152709566676 0 0
0.0199224117804315 3 0
-0.651533438153788 0 2
0.752088852207459 1 3
0.759822784849642 2 2
1.39878566868901 3 2
-1.07296547111316 2 0
-1.41164683097189 2 2
-0.267113747081984 1 0
1.66131234930256 1 2
0.303479174056021 1 2
0.663576187818985 1 0
-0.0485570169822383 2 0
-1.44151999032555 1 0
0.466012050334056 2 2
0.97921790282654 3 2
1.50135097304035 2 1
0.889170847606907 3 3
-0.539132909673736 1 2
-0.68087309108245 1 2
-1.26499441183755 0 0
0.590996116040146 2 0
0.268165172931884 3 1
1.56544351434012 2 0
-0.358577805585997 1 1
0.511885353797987 1 3
1.24225205022417 3 1
0.646068639253166 1 2
0.339871761307263 1 0
-0.352794350224458 3 3
-1.25270424819861 0 0
-1.05215755541049 3 0
-0.126161676829057 2 0
1.11541394117561 1 0
0.114734033847149 3 1
-1.15247631421429 1 1
1.75644600834671 3 2
1.1751649974075 2 0
1.75039080543441 2 3
0.784517030070329 1 2
-2.72091367026059 1 2
-0.114896820169287 1 2
0.907682266009428 2 3
0.58304638406582 3 0
0.744914184369596 1 3
0.202408740363901 2 2
0.140505608835342 2 2
-0.698740547268111 1 0
0.352400220306656 2 2
0.239043437078285 2 1
0.530368892013851 1 0
-0.68279134460507 2 2
-0.298217610737596 1 0
-0.0602850398625815 1 3
1.97125660036801 3 0
0.118135141290215 3 0
0.124218723480127 2 2
-1.64054493662113 0 3
1.12260345271568 3 3
-0.125558983126313 0 2
-0.484610238311575 0 0
-0.00564498379690682 3 1
0.24477161986036 3 2
-0.132414048147529 0 1
1.09032257378424 2 3
3.02029960544159 3 3
-0.2426621948104 1 2
-2.03254229134248 0 3
-0.134397935277245 2 2
-1.46391832361437 1 1
-1.2938737881921 1 0
-0.74073555372285 1 2
1.9682432016481 2 0
-0.126693383643171 0 1
1.2867250396271 2 0
-0.686077569354918 2 2
-0.760181757159565 0 0
0.989639940895856 1 1
-1.32855463773748 1 0
-0.226084557855693 0 0
0.93471192309277 0 2
-1.43973695897526e-05 1 0
0.317172127491161 3 1
1.10809568365798 2 0
1.53727093507722 2 3
1.43095773485384 3 1
-0.995056330147575 1 2
-1.45203365520458 0 3
0.366970044792765 2 0
0.0844431940256055 1 0
0.540762386476054 2 2
-1.35439666246185 2 2
0.00598782612577245 1 2
1.52676126407735 3 0
0.2654003757618 2 1
-0.208192774141999 2 0
-0.274676211627864 2 2
1.03170693973675 3 0
-0.294997398594663 1 0
-0.0252619305805715 1 3
0.204105998495394 2 2
-0.742300137022226 1 2
0.381863018475295 2 0
1.13718923526203 3 0
0.887976320862442 1 2
2.09466377077955 3 0
1.13824140012077 3 3
0.388874442383033 3 3
1.1074506248102 3 0
-0.452216564142685 3 2
-0.933914007054693 1 1
-0.526459482283132 1 2
-1.59734160010793 1 3
0.490189760063126 2 0
0.497699268712969 2 0
0.676496556360291 3 0
-2.29165294667776 0 0
-0.301265049256484 3 1
-1.08122350641961 2 0
-0.476691758432018 1 0
1.10844398469242 2 1
0.100071872546019 2 0
-1.53994442271476 1 0
0.359571537253301 3 3
0.730770938029801 1 0
1.72421886711307 3 3
1.67645200285529 3 2
0.782064848829072 2 3
-1.34804991370584 2 3
-0.686490356167113 3 2
-0.188329333587982 1 0
-0.473143643426458 1 3
-1.319120285316 1 2
0.0872276661718599 0 0
1.19604014010752 3 0
-0.80965544688366 1 2
-0.84457309368107 1 3
-0.161762397124938 2 1
0.880618356535618 3 0
-0.56807720237035 0 0
1.82855778078017 2 1
0.0554223765637384 2 0
0.105469719137306 2 2
0.142470696949595 3 1
-1.46227738655185 0 2
-1.57458007251456 1 0
-1.2742234592287 2 3
0.346321548336759 1 1
-0.391969703769858 1 3
0.989061340626801 2 1
0.395731054264734 2 2
-0.113730378064361 2 2
-0.356420519010133 2 0
-0.161002445521263 2 3
-1.55750188379161 1 0
0.831885342453798 3 0
-1.13325539162655 0 0
0.72124373216784 2 2
0.47265377309815 3 3
-1.12707347615812 0 2
-0.806870193064541 0 2
-0.243720026434189 1 3
0.823830217432571 3 0
0.111457015767064 1 3
0.412512471748051 2 2
1.78234268114895 2 1
0.876009966113014 3 2
-0.413382375183655 1 0
-1.39433359116352 0 0
-1.14806253023375 0 0
-0.14230114349902 2 0
-0.81504428958369 0 0
-1.23125481472915 0 3
-0.685339955401711 1 2
-0.803296151393309 0 3
-0.0698261089028116 2 3
-0.823702981996486 3 0
-0.768118740048828 2 0
0.333079616724031 1 1
-0.271143030473996 1 0
0.115942232219021 1 0
0.944503814451718 2 2
-1.93399132340744 0 2
0.0106556749991553 2 2
-0.551435854135068 0 0
-1.46085683127767 1 3
-0.213505614700167 0 2
1.84722644708669 3 3
0.508367155402985 2 1
-2.18381999657077 1 2
0.991382419541879 2 1
0.250680911795223 3 2
1.32705603639727 2 3
1.02262040837076 2 2
-0.735618528508198 0 2
-1.18417447102791 1 3
-1.31381367904569 0 0
-0.312367948025659 1 0
-0.119643164020266 1 2
-0.194367142707144 2 0
-0.636678219804278 1 3
-0.691339108308131 0 2
0.388370930339195 1 2
-1.15964766450376 1 0
0.13887592756201 3 2
-0.175970804213846 1 0
1.35925534774599 2 2
-1.52788454561337 1 0
0.819900276857636 3 0
-0.712864586266564 1 0
0.398521529266598 2 0
1.29206404302607 2 0
-0.51256113201864 2 3
-1.01266827777635 1 0
-0.0586758629339029 2 3
-1.32027064393567 0 0
-0.215863888669222 2 3
-0.359000355245305 2 1
2.0700724958102 3 3
-0.291342669525176 0 2
-0.0181569456945021 0 0
0.507518916154474 0 2
1.00036664861682 2 0
0.583954816703881 0 3
-2.78928503430256 0 3
-0.944551835788741 0 2
-0.348767467728585 2 3
0.708808020204462 1 0
-0.234221210764436 1 0
0.904540077327771 1 0
-0.305845830418591 2 3
-1.45185931310321 0 0
0.916433755628032 3 2
0.511916351696531 1 0
0.167027612791967 3 2
-0.0178505917419807 1 2
-1.15669944125567 0 0
0.880971024588758 2 3
0.374926931734835 1 0
-0.815395317778138 1 3
0.17721199651253 1 3
1.42469334684723 2 0
0.734412732712697 1 2
-0.424389150129731 0 1
0.563523993685126 2 0
-1.18858214580149 1 0
1.31125042974046 2 1
-0.184106601715278 0 1
0.428682568995142 3 3
-0.895481463292975 0 1
0.33992880437643 1 2
0.760300833398409 3 0
0.0293126986098491 0 3
-0.139475583846122 1 0
-1.48648879571919 1 3
-0.458771567251711 0 0
0.0166672548416823 2 3
-0.947458913463564 0 0
1.02251705315622 1 1
-1.60846642613213 0 2
0.298273030762729 2 3
-0.966271985852063 2 1
0.434322024138202 1 0
0.798684686189365 1 0
1.94332402557915 2 3
0.610816021100451 2 0
2.03319162340052 3 0
0.684414570111699 2 2
1.07252641105474 3 0
-0.824258592564881 1 3
0.0671926561561489 2 0
0.543045102162474 3 1
1.24211411742427 2 0
-1.99440305181829 0 0
-0.427677789803529 2 1
-1.14425039807663 1 0
-1.83577599970022 1 0
0.223762557173641 0 0
-1.12545778800773 1 0
-0.92499332938091 1 1
-0.970801091988842 0 0
1.34779575382561 3 0
1.83429047672224 1 0
-0.72977615292668 1 3
1.08615058105483 2 0
1.51261768214872 2 2
0.314955214304984 1 2
-0.960391440377937 0 0
1.30289539913076 3 3
0.718795333119184 2 3
-0.889256011421919 3 3
-1.53064899461014 0 0
0.650479438534429 2 3
1.44600810499263 3 2
-1.17056258013727 0 2
-1.66204465302758 0 3
-0.691394184815488 1 0
0.62091906531875 3 0
-0.68189589296556 2 3
0.791672982157608 3 0
-1.57921179078615 1 0
-0.713208773080736 0 2
-0.747555763512904 2 0
-0.643911554461669 2 3
-0.483921710987307 2 0
-0.702043249124929 0 0
-0.693716321626973 3 0
-1.24523073347367 2 0
1.24689334272543 3 3
-0.574168515197265 1 3
-0.10583795154655 2 3
-0.543703612516015 1 0
-0.282277699785731 1 3
0.923763508127861 2 2
0.434205826489251 3 3
0.888077629680804 2 0
-0.468233910212835 2 1
1.32354392368094 1 1
1.79378829802129 3 3
0.799924310915028 3 2
-1.11694677705378 0 2
0.130727834898945 3 3
0.4894119922305 1 0
0.0693717451123096 1 0
-0.431351973471693 3 3
0.296658004976816 1 3
0.512797394827086 2 3
0.89363127830469 3 2
-1.02717990920915 0 0
0.144227641364453 3 1
1.10619507018118 2 2
-1.9630384356559 1 2
-0.484906861823915 1 2
-3.94003909709967 0 2
-0.241619504068852 1 1
0.275814877016569 2 0
-0.208112912281103 0 0
-1.11261294147953 1 0
-0.154182233233213 1 2
-0.653031339775952 1 0
-0.970831081343873 1 2
0.0579867054729364 3 0
0.499482773892306 2 2
-1.18366691181435 0 3
2.20218705367669 3 0
0.710916407195765 2 0
1.16655098812275 2 0
-2.09848604691632 0 1
-0.976792139884134 1 0
-1.08849184314816 1 1
-0.0581804333127731 1 0
-1.03804102213784 0 2
1.63697900781467 3 3
-1.52829436778788 0 0
-0.428636036995185 1 3
-0.127997504807689 1 1
-0.982851520253723 0 3
-1.34840872432085 0 0
-0.56036327359274 2 1
-0.58900881388436 1 0
0.534768142444387 2 2
-0.0277361961452941 1 3
-1.5244065470553 0 2
-1.58075959835674 0 0
-0.605405584333528 1 3
0.547622880572893 3 0
-0.267549536848487 2 3
1.06298652577609 1 3
1.24457762603478 2 2
-0.0361362417702445 1 2
0.510907335156372 2 1
-0.204825273090847 1 0
1.15477551961801 2 0
0.346425618447556 0 2
0.511103022577115 2 0
0.868030424460861 3 0
-0.444034778474597 1 2
1.69156866020739 3 0
-0.107741244025524 1 0
-0.803328017723942 0 2
-0.289755636229359 1 2
0.154320053662692 0 2
0.467203303875683 2 2
-0.846888808518961 2 3
-0.276273111398938 2 3
-2.22246895836392 0 0
0.698260917414431 3 0
1.10340256041226 2 1
1.8490117578633 3 3
0.467721046506339 2 1
0.448476573668602 3 0
0.467053172718573 3 0
0.834327073804346 3 0
-1.51868988408675 0 1
0.759238126074631 2 0
-0.244512421980967 2 0
-0.0947078026703942 3 0
1.0917910397572 3 0
-0.169559129281799 2 3
0.0300369169281443 1 3
0.38900750094945 2 2
-0.935499420594811 2 0
-0.307717050004899 2 3
-0.391549450213985 0 2
1.08823575901993 2 2
0.992029885832722 2 0
-0.199933425755235 1 0
0.32452482006128 1 3
-0.148890597931878 1 2
0.538403980340047 2 0
0.767300539984124 2 3
0.433761656125915 1 2
-0.17832569123013 1 0
-1.23390145266735 0 0
-1.54845551709851 2 2
-0.531666061338419 1 0
-0.862349254189278 1 0
-0.383140352857984 0 0
0.0576549527605274 1 3
0.674168779587538 3 3
0.625660611222705 3 1
0.0032009094217033 1 3
1.590613957945 1 0
-0.0837511361830735 2 3
-1.04790363157668 0 0
-0.917470318273544 0 3
0.369922484697884 3 2
-0.81218009843422 1 3
-0.6372330806591 0 3
-0.448836021424486 0 0
2.04342207481522 3 1
0.0356122011264071 1 0
-0.338633611064711 2 2
-2.12645007300722 0 3
1.10285815850313 2 2
0.331928711575516 3 0
-1.47265227708563 0 0
0.216919458377385 1 2
0.37118041811592 1 3
-0.985142346432102 1 1
0.374583884878863 3 3
-1.12367474361875 1 2
0.488064155088185 3 3
0.891463357389371 1 3
-1.00419560658898 2 1
-2.1829182521577 0 1
0.568854735381701 3 0
-1.10811318361289 1 0
1.00253242360997 1 0
2.3510900076061 3 0
-1.6905920171353 1 0
-0.40645963828495 0 2
-0.670553694722726 1 0
-0.732786825540452 0 3
-0.380876129474786 2 1
-0.274341711976697 1 0
-0.299051220486227 0 0
0.203145957390784 0 0
1.98589277721812 3 2
-1.13011033964023 2 3
-1.10261517645091 1 2
0.651404707563878 2 0
1.42212382266455 2 0
-0.518620791591123 0 0
-0.264177513071697 2 3
-1.49439176926119 0 2
0.86369521107347 1 3
-0.0553621886466087 3 3
1.48345287193149 2 0
2.4749323341581 3 3
-1.25271207400977 1 2
-1.1414782749627 1 0
0.556025871568718 2 2
1.29993171916543 3 2
0.437393922945737 1 3
1.23738668346831 3 2
0.164805641422587 2 2
-0.45733862464372 1 1
1.54682561961452 2 0
-1.98382049728935 0 3
-0.536046899871775 1 2
-0.718596334232761 1 0
-0.604123990737373 0 0
-0.434202154152271 1 2
0.665392174347781 3 2
-0.409596284918762 1 0
1.23302986396106 2 3
-0.735936629632069 2 3
0.166825904027653 1 1
0.338031065902679 2 2
0.889769043583645 2 2
0.487591890484203 3 2
-2.02791373278904 1 0
0.892976141669168 3 0
-1.56163476264989 1 3
-0.0264239919361031 1 3
0.575729445685073 2 1
-0.403405251399556 1 3
2.03774709894332 3 3
2.07029406400121 3 0
-0.424738773956553 0 3
-2.64693978556564 0 0
-0.52750830995665 2 3
0.740082961166622 3 0
-1.41590384591966 1 0
0.318570904688632 1 0
-0.712788282061633 2 2
2.11983277310947 2 0
-0.823872161099192 3 2
-0.20129216921535 1 0
-0.299027838012185 2 0
0.568559570862401 2 2
1.87053099835459 3 0
-1.23257614816715 1 2
-0.37415179569136 2 0
0.821241485938034 2 2
-0.134652364287838 1 2
0.163218050724812 1 2
-0.920398395892337 0 3
-0.920158664845245 0 0
-2.02390163849357 1 3
-0.826619699000031 1 0
1.52851224018379 3 2
0.945604334675858 2 2
-0.910325914387738 1 2
-0.116523983121602 3 2
0.579451035171716 1 3
-1.70336897441625 0 0
0.8419680170065 3 0
0.290548515247737 1 3
-2.19569652928661 0 1
0.363453541816714 2 0
0.167975745448629 2 1
-1.25292273455932 1 2
1.04796064644155 3 0
0.370387538554775 3 0
0.324509225792633 2 2
1.61213552996786 1 2
-0.14341909052802 0 0
0.300716488064296 1 0
0.674591996151897 2 2
0.810108242276466 2 0
1.49818891760183 2 2
-1.45632308031231 0 2
0.975793541184997 1 0
-1.53324824262061 0 1
-1.22440214227296 1 0
0.567326692707212 2 2
-3.18377945537284 0 3
-0.581562586540514 1 3
-1.51812996229569 0 1
-0.0743774802070087 3 0
0.0314861043853147 0 0
0.284419600863886 3 3
-0.05353496745029 1 0
-0.254790023556814 3 0
-0.597686354903149 2 3
0.501545828612427 1 2
-0.730895360677684 0 0
-0.146947879726755 1 3
1.51227189865709 2 1
-0.836975051699263 2 0
0.857518749782681 2 2
1.3807305976255 1 3
0.943639293867867 2 3
0.0819320411224972 3 2
-0.335757265391366 2 0
0.627740904232268 3 3
-0.0192962691692384 3 3
-0.3716779602549 2 0
-0.906165034772125 1 2
-0.257930997349068 0 2
-0.884764405339048 1 3
1.49534070937566 2 2
0.626245786911368 3 2
0.331471039307897 0 3
0.234064193720995 1 2
0.0920410018456762 2 0
2.32568815733394 3 0
